,SK_ID_CURR,NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_ANOM,NAME_FAMILY_STATUS,CODE_GENDER,FONDKAPREMONT_MODE,NAME_TYPE_SUITE,OCCUPATION_TYPE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,HOUSETYPE_MODE,WEEKDAY_APPR_PROCESS_START,WALLSMATERIAL_MODE,NAME_INCOME_TYPE,ORGANIZATION_TYPE
374,207040,0,1,1,0,171000,675000,29862,675000,0,-18602,-3084,-9101,-2138,8,1,1,0,1,0,0,2,2,2,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,-1786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,Married,M,reg oper account,Unaccompanied,Security staff,Secondary / secondary special,House / apartment,block of flats,FRIDAY,"Stone, brick",Working,Security
375,372618,0,0,1,0,270000,254700,20119,225000,0,-10503,-294,-790,-1964,9,1,1,0,1,1,0,2,1,1,10,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Married,M,reg oper account,Unaccompanied,Laborers,Secondary / secondary special,House / apartment,block of flats,MONDAY,"Stone, brick",Working,Other
376,301243,0,0,1,0,202500,577741,21910,477000,0,-23437,-1648,-4783,-4786,9,1,0,0,1,0,0,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Married,F,not specified,Unaccompanied,Accountants,Secondary / secondary special,House / apartment,block of flats,SUNDAY,Panel,Pensioner,XNA
377,407353,0,0,0,0,238500,983160,62964,900000,0,-17147,-5581,-4075,-608,9,1,1,0,1,0,0,1,2,2,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,-428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Single / not married,M,not specified,Unaccompanied,Managers,Secondary / secondary special,House / apartment,block of flats,THURSDAY,Block,Commercial associate,Self-employed
378,261274,0,1,1,1,90000,76500,6048,76500,0,-11767,-3251,-1032,-4130,8,1,1,1,1,0,0,3,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Married,M,reg oper account,Unaccompanied,Laborers,Secondary / secondary special,House / apartment,block of flats,FRIDAY,"Stone, brick",Working,Business Entity Type 3
379,344055,0,0,1,0,135000,598500,19435,450000,0,-17660,-2939,-7082,-1188,9,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Married,F,not specified,Unaccompanied,Accountants,Secondary / secondary special,House / apartment,block of flats,MONDAY,Block,Working,Business Entity Type 2
380,441085,0,0,0,0,135000,509922,37449,472500,0,-22180,-1648,-2985,-250,9,1,0,0,1,0,0,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Married,F,not specified,Family,Accountants,Secondary / secondary special,House / apartment,block of flats,MONDAY,Block,Pensioner,XNA
381,242043,0,0,1,0,135000,853200,27652,675000,0,-16555,-312,-2850,-96,9,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Married,F,reg oper spec account,Unaccompanied,Sales staff,Higher education,House / apartment,block of flats,TUESDAY,Panel,Working,Business Entity Type 1
382,387967,0,0,1,0,112500,405000,20808,405000,0,-14001,-1781,-8020,-4495,9,1,1,0,1,0,0,1,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,Single / not married,F,reg oper account,Unaccompanied,Managers,Secondary / secondary special,House / apartment,block of flats,WEDNESDAY,Panel,Commercial associate,Other
383,411845,0,0,0,1,225000,860782,44082,756000,0,-10407,-784,-5270,-2800,9,1,1,0,1,1,1,2,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Separated,M,not specified,Unaccompanied,Private service staff,Secondary / secondary special,House / apartment,block of flats,MONDAY,"Stone, brick",Commercial associate,Business Entity Type 3
384,125531,0,1,0,0,103500,315000,24885,315000,0,-11531,-341,-114,-357,6,1,1,0,1,0,0,2,2,2,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Married,F,org spec account,Unaccompanied,Core staff,Higher education,House / apartment,block of flats,THURSDAY,Panel,State servant,Other
385,216995,0,0,1,0,157500,149256,15291,135000,0,-21417,-2673,-10297,-4726,9,1,1,0,1,1,0,2,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Married,M,reg oper spec account,Unaccompanied,Managers,Higher education,House / apartment,block of flats,FRIDAY,Panel,Working,Other
386,368672,0,1,1,0,225000,550980,40221,450000,0,-8837,-389,-8829,-1497,18,1,1,0,1,0,0,1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Single / not married,M,not specified,Unaccompanied,Laborers,Secondary / secondary special,House / apartment,block of flats,MONDAY,Panel,Commercial associate,Business Entity Type 3
387,204086,0,0,0,0,157500,261621,17613,216000,0,-19985,-1463,-169,-3407,9,1,1,0,1,1,0,1,1,1,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,Widow,F,not specified,Unaccompanied,Accountants,Secondary / secondary special,House / apartment,block of flats,THURSDAY,Block,Commercial associate,Business Entity Type 3
388,111256,0,0,1,0,90000,278460,21676,225000,0,-17632,-10315,-4570,-1173,9,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,-761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Married,F,not specified,Unaccompanied,Laborers,Secondary / secondary special,House / apartment,block of flats,THURSDAY,Block,Commercial associate,Industry: type 3
389,157265,0,0,1,0,360000,1073835,38700,927000,0,-21138,-391,-3145,-4254,9,1,1,0,1,0,0,2,1,1,13,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Married,F,reg oper account,"Spouse, partner",Accountants,Higher education,House / apartment,block of flats,WEDNESDAY,"Stone, brick",Working,Other
390,270982,0,1,1,0,270000,1096020,55962,900000,0,-9252,-488,-68,-1251,1,1,1,0,1,0,0,2,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,-1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Married,F,reg oper account,Unaccompanied,Core staff,Higher education,House / apartment,block of flats,THURSDAY,Panel,Working,Other
391,371328,0,0,1,0,216000,440784,34956,360000,0,-15778,-2614,-133,-4298,9,1,1,0,1,0,0,2,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Married,F,not specified,Family,Accountants,Secondary / secondary special,House / apartment,block of flats,FRIDAY,Block,Commercial associate,Other
392,251750,0,0,0,1,135000,248760,26248,225000,0,-14879,-1384,-8233,-4552,9,1,1,1,1,1,0,3,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Married,F,not specified,Unaccompanied,High skill tech staff,Secondary / secondary special,House / apartment,block of flats,SUNDAY,Block,Commercial associate,Self-employed
393,347821,0,0,0,0,225000,454500,18247,454500,0,-17284,-1372,-7305,-825,9,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,Married,F,not specified,Unaccompanied,Sales staff,Secondary / secondary special,House / apartment,block of flats,SUNDAY,Block,Working,Self-employed
394,318548,0,0,1,0,157500,552555,23539,477000,0,-16885,-874,-4901,-427,9,1,1,0,1,0,0,2,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Married,M,not specified,Unaccompanied,Laborers,Secondary / secondary special,House / apartment,block of flats,THURSDAY,Block,Working,Business Entity Type 3
395,218347,0,0,1,0,175500,157500,7704,157500,0,-21598,-1648,-5720,-4341,9,1,0,0,1,0,0,2,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Married,F,reg oper account,Family,Accountants,Secondary / secondary special,House / apartment,block of flats,WEDNESDAY,"Stone, brick",Pensioner,XNA
396,171384,0,0,0,0,135000,272520,16672,225000,0,-15504,-1838,-8971,-4523,9,1,1,0,1,0,0,2,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,-253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Civil marriage,F,not specified,Unaccompanied,Sales staff,Secondary / secondary special,House / apartment,block of flats,TUESDAY,Block,Working,Business Entity Type 2
397,300013,0,0,1,0,157500,263686,20830,238500,0,-22622,-1648,-11303,-4285,9,1,0,0,1,0,0,1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,Widow,F,reg oper account,Family,Accountants,Secondary / secondary special,House / apartment,block of flats,WEDNESDAY,Panel,Pensioner,XNA
398,428312,0,1,1,1,157500,803812,26059,562500,0,-17441,-2259,-9656,-984,14,1,1,0,1,1,0,3,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-2524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Married,M,reg oper account,Unaccompanied,Laborers,Secondary / secondary special,House / apartment,block of flats,FRIDAY,Panel,Working,Business Entity Type 2
399,166685,0,1,1,0,247500,312840,24844,247500,0,-14724,-1388,-4287,-4301,5,1,1,0,1,0,1,2,3,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Married,F,not specified,Unaccompanied,High skill tech staff,Higher education,House / apartment,block of flats,SATURDAY,Block,Working,Medicine
400,343354,0,0,1,0,157500,729792,37260,630000,0,-11391,-520,-5439,-1684,9,1,1,1,1,0,0,2,2,2,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,Married,F,not specified,Unaccompanied,Accountants,Secondary / secondary special,House / apartment,block of flats,FRIDAY,Block,Working,Business Entity Type 3
401,364872,0,0,0,2,211500,819792,41985,720000,0,-15078,-1768,-5529,-4585,9,1,1,0,1,0,1,4,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,Married,M,not specified,Unaccompanied,Accountants,Secondary / secondary special,House / apartment,block of flats,THURSDAY,"Stone, brick",Commercial associate,Business Entity Type 3
402,120227,0,1,0,1,81000,225000,9459,225000,0,-14409,-4826,-6495,-4925,14,1,1,0,1,1,0,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,Married,F,not specified,Unaccompanied,Accountants,Secondary / secondary special,With parents,block of flats,SATURDAY,Block,Working,Other
403,126398,0,0,1,0,54000,817560,30951,675000,0,-23079,-1648,-8019,-5121,9,1,0,0,1,1,0,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,-2172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Married,F,not specified,Unaccompanied,Accountants,Secondary / secondary special,House / apartment,block of flats,TUESDAY,Wooden,Pensioner,XNA
404,123720,0,0,1,0,180000,900000,43429,900000,0,-16776,-2559,-4418,-264,9,1,1,0,1,0,0,2,2,2,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Married,M,not specified,Unaccompanied,Laborers,Incomplete higher,House / apartment,block of flats,THURSDAY,Block,Commercial associate,Business Entity Type 3
405,137883,0,0,1,0,135000,547272,43366,495000,0,-19377,-945,-6911,-2926,9,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,Married,F,not specified,Unaccompanied,Managers,Secondary / secondary special,House / apartment,block of flats,THURSDAY,Block,Working,Self-employed
406,158847,0,0,0,0,112500,431280,23395,360000,0,-8825,-2236,-1923,-872,9,1,1,0,1,0,0,1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Single / not married,M,not specified,Unaccompanied,Low-skill Laborers,Secondary / secondary special,House / apartment,block of flats,SUNDAY,Block,Working,Self-employed
407,300993,0,0,1,0,148500,568800,23908,450000,0,-12464,-478,-2337,-1676,9,1,1,1,1,1,0,2,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,Married,F,not specified,Unaccompanied,Laborers,Secondary / secondary special,House / apartment,block of flats,MONDAY,Block,Working,Business Entity Type 1
408,158815,0,0,1,0,180000,135000,7020,135000,0,-20925,-6216,-212,-4379,9,1,1,0,1,0,0,2,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,Married,F,not specified,Unaccompanied,Security staff,Secondary / secondary special,House / apartment,block of flats,FRIDAY,Block,Commercial associate,Security
409,430266,0,0,0,0,270000,509400,40374,450000,0,-17334,-2908,-392,-870,9,1,1,0,1,0,0,2,3,3,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Married,M,not specified,Unaccompanied,Laborers,Secondary / secondary special,House / apartment,block of flats,WEDNESDAY,Block,Working,Transport: type 1
410,177526,0,0,1,1,112500,855000,89910,855000,0,-9861,-1323,-1199,-1680,9,1,1,0,1,0,0,3,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,-1570,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Married,F,reg oper account,"Spouse, partner",Accountants,Higher education,House / apartment,block of flats,TUESDAY,"Stone, brick",Commercial associate,Business Entity Type 3
411,420859,0,1,1,3,270000,1872517,65088,1710000,0,-12792,-2591,-1235,-2198,14,1,1,1,1,1,0,5,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,-601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Married,M,not specified,Unaccompanied,Accountants,Secondary / secondary special,House / apartment,block of flats,FRIDAY,Block,Working,Business Entity Type 3
412,241908,0,0,1,0,427500,579942,45949,495000,0,-14413,-2210,-6776,-4820,9,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,-823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Married,F,reg oper account,Unaccompanied,High skill tech staff,Secondary / secondary special,House / apartment,block of flats,WEDNESDAY,Block,Working,Medicine
413,256294,0,0,1,0,157500,306306,16614,247500,0,-15859,-408,-7092,-868,9,1,1,0,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,Widow,F,reg oper account,Unaccompanied,Accountants,Secondary / secondary special,House / apartment,block of flats,THURSDAY,"Stone, brick",Commercial associate,Business Entity Type 3
